seqnames	start	end
chr3	160438201	160438560
chr1	212103201	212103310
chr11	75578751	75579310
chr9	19028801	19029260
chr1	193152051	193152660
chrX	133895801	133896260
chr1	209657851	209658410
chr1	211749451	211750060
chr3	69997351	69997860
chr1	207084001	207085110
chr2	13844501	13844510
chr9	77692001	77692510
chr21	33153151	33153610
chr20	6159151	6159610
chr1	209549151	209549410
chr7	8405101	8405560
chr1	7102751	7103210
chr5	80595301	80595760
chr7	107515051	107515560
chr19	13387901	13388410
chr6	134294451	134294960
chr1	92392851	92393260
chr6	159463551	159464010
chr1	220286451	220286960
chr2	105852001	105852560
chr17	28626001	28626410
chr2	214014101	214014310
chr4	19226401	19226860
chr1	111436701	111436860
chr1	152135601	152135810
chr4	42656751	42657010
chr14	79741151	79741210
chr7	106102801	106103260
chr8	107858051	107858610
chr5	169148851	169149060
chr2	113717901	113718060
chr14	70180301	70180510
chr2	113894351	113894960
chr9	5186351	5186860
chr5	154850651	154850860
chr11	34655801	34655960
chr4	126204801	126205260
chr1	182320251	182320510
chr3	78333301	78333460
chr5	24368251	24368610
chr5	135280401	135281160
chr21	46430151	46430310
chr6	36043501	36043860
chr1	204263301	204263710
chr13	96398001	96398410
chr1	75237551	75238010
chr4	133254151	133254460
chr8	27482251	27482560
chr14	34793501	34794060
chr18	1914451	1914910
chr1	152434001	152434460
chr2	56188351	56188910
chr8	132049001	132049610
chr8	73830801	73831210
chr18	59916701	59917160
chr4	74300051	74300460
chr10	4386801	4387060
chr11	14476501	14477010
chrX	9534251	9534460
chr4	64583101	64583460
chr1	179338851	179339510
chr13	49822951	49823160
chr2	238073951	238074460
chr1	145401901	145402410
chr4	85671351	85671860
chr1	14030401	14030610
chr2	113986651	113986810
chr12	25308001	25308460
chr1	146968401	146968810
chr18	63651051	63651310
chr1	167525251	167525860
chr8	141841001	141841710
chr4	25146451	25146910
chr1	234505801	234505860
chr4	16918301	16918860
chr8	16696251	16696610
chrX	77359301	77359860
chr2	202615251	202615610
chr1	212235951	212236710
chr7	126496651	126497160
chr4	25441501	25441960
chr6	164001001	164001360
chrX	132383701	132384010
chr4	23883551	23883760
chr4	96431301	96431710
chr14	64968251	64968460
chr12	26272301	26272760
chr13	55524751	55525060
chr13	105854751	105855160
chr2	217971451	217971810
chr7	118371951	118372160
chr11	3067451	3067710
chr1	160514401	160514960
chr1	78610651	78611160
chr13	76248451	76248910
chr11	110072001	110072460
chrX	21763851	21764360
chr17	42749851	42750310
chr4	112552701	112553210
chr15	59539501	59540010
chr1	209542551	209542710
chr6	105535401	105535910
chr10	106060501	106060760
chr5	67629801	67630210
chr13	87394051	87394360
chr20	4665551	4665760
chr3	4392451	4392960
chr2	60869201	60870010
chr6	51914251	51914760
chr5	141489851	141490160
chr12	65284551	65285060
chr9	91933551	91934160
chr16	87428001	87428410
chr4	4695901	4696210
chr12	40768901	40769210
chr15	71865101	71865510
chr4	10405351	10405760
chr18	22008651	22009010
chr13	48172451	48172860
chr7	111139251	111139560
chr5	37555001	37555410
chr13	108974551	108974960
chrX	23926801	23927010
chr5	177003301	177003460
chr17	68140351	68140810
chr2	240609851	240610110
chr1	235479051	235479410
chr18	30132351	30132860
chr4	89447351	89447760
chr17	64896151	64896710
chr4	72806701	72807110
chr4	104020901	104021360
chr11	93347701	93347860
chr5	145205151	145205810
chr4	173751401	173751860
chr13	28344901	28345360
chr4	111432101	111432560
chr5	137930251	137930760
chr5	100042501	100042910
chr1	207574901	207575260
chr11	62162201	62162710
chr1	64081451	64081910
chr7	144959951	144960060
chr13	32597901	32598210
chr12	74023801	74023960
chr7	33090301	33090710
chr4	113135801	113136260
chr11	84109101	84109410
chr9	97943501	97943960
chr12	18403201	18403710
chr2	56976301	56976710
chr1	150592201	150592760
chr2	105465951	105466460
chr11	122724651	122725060
chr12	89027101	89027510
chr1	192988501	192988960
chr2	143746851	143747310
chr7	108093101	108093560
chr9	114061601	114062010
