seqnames	start	end
chr12	13361401	13361760
chr13	26760351	26761010
chr20	20818051	20818560
chr16	58155801	58156160
chr5	934751	934960
chr1	147113551	147114310
chr8	6921051	6921360
chr6	110804851	110805110
chr1	6417351	6417610
chr5	150035851	150036560
chr3	17935901	17936260
chr2	220502851	220503160
chr8	98881501	98882010
chr9	35481351	35481810
chr8	21952651	21953510
chr11	73041751	73041860
chr1	162025701	162026310
chr20	52210551	52210910
chr8	110656701	110657160
chr10	95573201	95573660
chr1	36808251	36808760
chr2	11264551	11265010
chr12	30668301	30668610
chr12	124292851	124293060
chr5	4563651	4563810
chr2	21977101	21977310
chr17	79346301	79346610
chr1	201054951	201055510
chr1	214386651	214387810
chr17	33882801	33883060
chr7	75849551	75849710
chr4	158093201	158093510
chr6	165468751	165469060
chrX	136233651	136233810
chr5	89457351	89457560
chr6	76214601	76214860
chr3	4763751	4764110
chr6	62465751	62465860
chr18	10006301	10006460
chrX	40126251	40126660
chr20	42320551	42321010
chr20	57056551	57056860
chr20	4001901	4002110
chr10	103362401	103363010
chrX	25293401	25293560
chr2	196169201	196169360
chr2	219757401	219757860
chr15	86343701	86344010
chr10	47089801	47090160
chr17	38473551	38474010
chr17	47625801	47626360
chr14	107283751	107284060
chr15	30322651	30322860
chr14	105197551	105197960
chr2	155232151	155232560
chr2	104608151	104608360
chrX	55161651	55161960
chrY	21154551	21154960
chr19	19097501	19097960
chr8	118605251	118605710
chr18	5073301	5074010
chr5	26329701	26330060
chr10	15013851	15014260
chr16	13472101	13472260
chr6	103570851	103571310
chr1	202087951	202088660
chr1	181706201	181706510
chr1	204414951	204415910
chr7	21547251	21547610
chr16	67706551	67707010
chr7	101457351	101457860
chr22	30787001	30787510
chr2	169543901	169544210
chr7	7392551	7392910
chr19	40164651	40164760
chr12	72332551	72332910
chr14	65006951	65007410
chr4	8322251	8322410
chr8	145733751	145735710
chrX	5031251	5031510
chr9	2728101	2728460
chr1	94528951	94529160
chr21	20694701	20695060
chr17	50674851	50675060
chr9	34646451	34647210
chr1	197326001	197326510
chr5	136138051	136138460
chr10	60174251	60174710
chr14	48867901	48868260
chr4	88976101	88976410
chr11	1108601	1109060
chr9	99871451	99871910
chr1	60622501	60622860
chr6	135760101	135760460
chr4	110348701	110349060
chr7	4671101	4671710
chr17	75768451	75768860
chr19	36551351	36551710
chr18	45756851	45757260
chr7	99650901	99651210
chr4	61731001	61731210
chr1	155474001	155474360
chr11	87836751	87837260
chr12	31138751	31139160
chr13	28572051	28572460
chr15	69217151	69217610
chr4	71467101	71467560
chr10	99115451	99115710
chr14	34770301	34770760
chr1	64629701	64630060
chr18	52763551	52763860
chr2	100877201	100877610
chr20	31850401	31850810
chr1	206663151	206664010
chr1	21022801	21023660
chr13	88657451	88657810
chr5	27021151	27021460
chr14	36429101	36429360
chr2	183514001	183514410
chr14	52883951	52884210
chr20	8701701	8702210
chr11	44578201	44578660
chr8	75672201	75672560
chr2	20063001	20063660
chr20	44258101	44258510
chr12	98810651	98811010
chr6	74695751	74696060
chr9	139922651	139924310
chr8	64178001	64178110
chr7	43622151	43622810
chr5	53389051	53389310
chr16	88882351	88882860
chr15	66895851	66896360
chr11	77268651	77268960
chr5	71651551	71651960
chr11	92958801	92959210
chr2	66802401	66802960
chr7	36710401	36710860
chr8	18176751	18177010
chr9	128136951	128137410
chr7	154705351	154705810
chr12	48080401	48080810
chr11	119345351	119345910
chr4	122919301	122919560
chr22	35748201	35748510
chr12	76425101	76425610
chr4	88191301	88191710
chr22	19864051	19864160
chr12	15685301	15685710
chr12	21760651	21761010
chr14	96564951	96565510
chr14	42579351	42579710
chr1	11736851	11737060
chr22	32499651	32500010
chr16	89235401	89235560
chr14	70784601	70784960
chr15	54184201	54184410
chr16	20397051	20397510
chr9	82046351	82046510
chr15	101792251	101792610
chr19	17877351	17877960
chr20	32036301	32036510
chr19	11491501	11492060
chr2	98390951	98391260
chr11	88167651	88167760
chr4	164600351	164600710
chr6	141630551	141630710
chr1	165112601	165113210
chr2	115712801	115712910
chr15	70929201	70929460
chr10	112440801	112441160
chr9	139025151	139025410
chr11	106455851	106456160
chr20	15472251	15472610
chrX	10294701	10295060
chr10	90342901	90343260
chr10	119866001	119866310
chr17	70653901	70654160
chr4	84430251	84430610
chrX	154407901	154408210
chr11	124840901	124841160
chr19	1372151	1372310
chr18	6482601	6482960
chr5	671551	672210
chr15	36345001	36345060
chr1	17803801	17804260
chr2	122353751	122354110
chrX	154215551	154215710
chr15	38646451	38646960
chrX	128860351	128860760
chr9	20407101	20407260
chr7	44170651	44171010
chr12	131146501	131146760
chr2	134642301	134642610
chr13	21871101	21871510
chr20	26318451	26318560
chr1	185791151	185791510
chr10	93312501	93312860
chr8	111365401	111365760
chr8	68814401	68814610
chr12	110318151	110318610
chr12	10343351	10343810
chr22	24108801	24109160
chr20	55152501	55152960
chr17	12159701	12160110
chr16	31708251	31708610
chr5	134395251	134395560
chr9	94188401	94188760
chr16	56903501	56903760
chr7	91506051	91506410
chr20	37678551	37679160
chr7	92509551	92510010
chr8	49863501	49863710
chr17	10748401	10748860
chr12	103980001	103980210
chr8	57360501	57360810
chr12	91726201	91726360
chr15	75917451	75917660
chr20	23181551	23182010
chr8	24855901	24856210
chr15	90035251	90035610
chr20	5787151	5787410
chr15	84105251	84105760
chr13	26706901	26707260
chr13	113596951	113597460
chr4	64429401	64429710
chr11	116147201	116147660
chr2	233198101	233198710
chr17	80279201	80279810
chr17	7744901	7745260
chr7	101083601	101084110
chr6	120398601	120398960
chr9	140301351	140301860
chr18	21543501	21543710
chrX	118913701	118914010
chr6	143020001	143020210
chr2	10410651	10411010
chr22	30651801	30652510
chr9	138304351	138304960
chr19	45016401	45017410
chr19	13990751	13991410
chr2	38542851	38543310
chr15	77133201	77133560
chr14	75229751	75230160
chr15	30227951	30228210
chr16	15561051	15561460
chr7	3433601	3433760
chr10	45348701	45348960
chr17	39562501	39562760
chr4	106587901	106588210
chr17	16004151	16004360
chr19	10691601	10692260
chr5	54702901	54703260
chr3	27955801	27956010
chr16	84001601	84002060
chr16	3199651	3200010
chr11	2449351	2449810
chr7	75759901	75760260
chr9	86432301	86432360
chr17	9305901	9306310
chr5	171710201	171710910
chr12	52713051	52713260
chr17	26207001	26207460
chr20	23159651	23159760
chr7	94078451	94078860
chr15	85874251	85874810
chr5	137687801	137689210
chr9	75884401	75884760
chr2	56304651	56305060
chr9	7259951	7260110
chr2	160568651	160569110
chr5	139454951	139455360
chr5	119391551	119391960
chr6	39134101	39134610
chr1	178969401	178969610
chr6	151996851	151997260
chr2	71384451	71384960
chr15	86658401	86658710
chr15	66254601	66254860
chr1	56314651	56314910
chr21	33950451	33950710
chr3	17728151	17728460
chr18	55113551	55114060
chr5	4295901	4296110
chr5	176073901	176074360
chr2	241796001	241796460
chr1	230303051	230303710
chr9	14769201	14769460
chr10	37014401	37014760
chr9	122318301	122318710
chr11	727851	728610
chr9	36798301	36798610
chr11	848201	848710
chr2	71418151	71418460
chr1	90098301	90098860
chr15	78292501	78292660
chr17	64971651	64972060
chr1	47088151	47088510
chr1	41314151	41314610
chr15	90764501	90764910
chr1	152898501	152899110
chr6	147096451	147096610
chr13	103792651	103793010
chrX	46763051	46763760
chr8	144110501	144111160
chr11	119731951	119732160
chr16	31870701	31871060
chr20	62406451	62406910
chr7	19591301	19591610
chr20	44651351	44651960
chr4	15807201	15808160
chr18	12092751	12093110
chr11	26544451	26544810
chr5	60463251	60463660
chr8	143210251	143210410
chrX	130868751	130868960
chr19	1064851	1065360
chr10	91053301	91053560
chr10	11078351	11078810
chr10	93056301	93056660
chr11	110333951	110334260
chr4	127548401	127548810
chr3	84822101	84822260
chr4	101663201	101663560
chr20	44221151	44221660
chr17	35730401	35730960
chr5	176730401	176730860
chr2	1858601	1858910
chr19	18313651	18313810
chr10	22839601	22840060
chr19	11252701	11253060
chr10	35902801	35903160
chr20	59426851	59427310
chr4	95667951	95668160
chr3	53021051	53021360
chr9	79371251	79371410
chr9	132483501	132483810
chr5	127082401	127082810
chr16	19897501	19898010
chr6	146209201	146209510
chr2	106586101	106586310
chr18	902301	902560
chr8	36631101	36631510
chr15	82395901	82396160
chr8	2034451	2034810
chr15	29432001	29432410
chr17	63274501	63274760
chr6	73821451	73821710
chr10	13098451	13098860
chr11	3071101	3071460
chr9	123374551	123374860
chr16	436651	436910
chr13	39989551	39989910
chr5	102367401	102367710
chr4	118481551	118481810
chr13	62528301	62528560
chr11	6044201	6044560
chr6	43919001	43919310
chr5	990401	990560
chr7	92462201	92462860
chr17	10517851	10518260
chr11	125741351	125741660
chr4	140105301	140105610
chr10	50093401	50093810
chr15	74419751	74420310
chr4	170929601	170929910
chr1	62759901	62760210
chr3	82756301	82756410
chr19	43608451	43608710
chr15	40630201	40630810
chr10	71267551	71268010
chr9	2469651	2469910
chr18	7164651	7164960
chr7	7702251	7702510
chr10	126727251	126727560
chr14	21572551	21573060
chr12	19282851	19283260
chr7	81130601	81130910
chr6	77407301	77407660
chr13	103888651	103888960
chr12	110989851	110990460
chr20	30156901	30157810
chr3	73551801	73552260
chr7	1265101	1265510
chr5	40367451	40367610
chr10	86300201	86300810
chr10	27179801	27180210
chr6	168461101	168461560
chr17	64196701	64197160
chr1	14893651	14893860
chr10	79137801	79138010
chr2	192578601	192578910
chr11	117680051	117680360
chr7	46972751	46973110
chr17	12832101	12832460
chr10	7096951	7097160
chr6	89132651	89132860
chr8	59301301	59301660
chrX	34539751	34539960
chr20	32255001	32256210
chr1	228289801	228291010
chr15	60579051	60579260
chr12	123436801	123437260
chr2	154354551	154354710
chr18	47637801	47638110
chr7	129592051	129592260
chr8	32020151	32020560
chr15	80952451	80952810
chr7	40720301	40720610
chr19	39677851	39678310
chr8	142309501	142309760
chr11	64111301	64111660
chr4	132351601	132351710
chr7	948401	948860
chr2	238380101	238380460
chr14	78228001	78228310
chr1	199432601	199433060
chr11	119598401	119598860
chr7	132079101	132079360
chr11	93214851	93215160
chr7	155531351	155531760
chr17	65272251	65272460
chrX	48332501	48332760
chr3	39765801	39766060
chr20	31490201	31490760
chr6	100574601	100574810
chr16	1156201	1156710
chr12	65090151	65090510
chr10	23614151	23614360
chr11	10813901	10814460
chr5	174337151	174337710
chr2	67464551	67464760
chr12	22488401	22489160
chr2	133026051	133026510
chr4	187058601	187058960
chr1	24716501	24716960
chr4	55707201	55707460
chr1	249135901	249136310
chr4	65873501	65873960
chr17	78873101	78873610
chr1	54058551	54058710
chr3	73917851	73918210
chr5	38667101	38667560
chr20	60449801	60450110
chr5	121833901	121834210
chr18	46439551	46439910
chr9	136302951	136303210
chrX	55187301	55187510
chr22	18268001	18268360
chr4	68737601	68737960
chr2	206869051	206869260
chr2	50902101	50902310
chr1	14898451	14898610
chr22	38057201	38057360
chr11	133884401	133884660
chr13	27933301	27933760
chr17	17216901	17217310
chrX	117360001	117360410
chr2	177418301	177418660
chr1	113346751	113347260
chr19	10514551	10515360
chr12	34276001	34276360
chr11	114051201	114051560
chr2	142051	142460
chr10	123422501	123422810
chr1	247134651	247135060
chr8	125936801	125937310
chr16	27379301	27379860
chr6	39383751	39384010
chr3	55539201	55539410
chr2	23859401	23859610
chr7	100423601	100423960
chr8	37773651	37774110
chr1	180239351	180239760
chr4	64394301	64394660
chr9	131641601	131641910
chr9	114848951	114849360
chr7	115347351	115347660
chr1	27728851	27729210
chr8	51066301	51066510
chr4	123681101	123681410
chr16	47176801	47178560
chr17	55198701	55199060
chr9	4849601	4849760
chr15	64946001	64946310
chr1	182023751	182024310
chr6	65442801	65443010
chrX	30506301	30506560
chr4	96614751	96615060
chr11	73000401	73000960
chr16	88593801	88594310
chrX	45374401	45374810
chr5	172016001	172016210
chr15	78423551	78424210
chr11	118161651	118162060
chr6	99968601	99969110
chr14	71088801	71089260
chr1	199015851	199016060
chr11	15349201	15349660
chr11	79419351	79419760
chr2	120963901	120964160
chr11	75136601	75136910
chr5	16585351	16585810
chr11	76391751	76392310
chr2	219922651	219923110
chr7	99123351	99123660
chr2	74560351	74560660
chr19	3275351	3275860
chr22	39889301	39889710
chr10	135333551	135334060
chr5	80461301	80461760
chr16	22207101	22207660
chr13	83314151	83314360
chr8	18671651	18672010
chr9	124336151	124336260
chr19	46581801	46582210
chr3	21794251	21794660
chr2	79226701	79226810
chr11	30981951	30982310
chr9	38363001	38363410
chr19	5354551	5354810
chr19	35738651	35739060
chr7	134371651	134371910
chr5	65470251	65470560
chr1	102118951	102119360
chr5	132596451	132596710
chr17	34303051	34303360
chr22	47565251	47565410
chr16	62112001	62112210
chr15	22511001	22511560
chr6	34216751	34217260
chr4	15145951	15146160
chr22	31481051	31481660
chr13	100310901	100311160
chr10	73063001	73063410
chr7	5214101	5214510
chr19	45311201	45311610
chr5	142149801	142150210
chr1	41788551	41788910
chr1	175342851	175343410
chr20	43361951	43362560
chr11	1595701	1596360
chr1	56167701	56168160
chr16	83336601	83336710
chr20	12950901	12951310
chr16	86286251	86286660
chr14	93700351	93700610
chr8	34627751	34627860
chr9	100658301	100658510
chr12	121533651	121534260
chr13	63086301	63086710
chr5	92221751	92221960
chr15	93257801	93258460
chr15	99911751	99912060
chr15	56541301	56541610
chr1	192549551	192549960
chrX	109706251	109706510
chr8	41943351	41943460
chr6	160362751	160363160
chr1	66183651	66183760
chr8	130838351	130838910
chr6	4806201	4806710
chr11	64637351	64637560
chr2	176052201	176052460
chr1	164922501	164922660
chr20	31109401	31109960
chr1	228827551	228828160
chr8	23103601	23104660
chr12	723601	723710
chr4	79875251	79875610
chr7	105516951	105517510
chr13	101640451	101640760
chr7	26324701	26325060
chr7	110969751	110970010
chr1	172010851	172011210
chr5	166644151	166644510
chr20	21485751	21486360
chr12	122354701	122354960
chr16	55357501	55358060
chr6	77061001	77061360
chr10	94833951	94834110
chr1	22108951	22109310
chr5	51856351	51856510
chr8	142639651	142639860
chr20	44520801	44521110
chr7	134238751	134239060
chr2	143440101	143440460
chr1	118217201	118217460
chr20	10652001	10652360
chr4	90952201	90952460
chr2	108651451	108651560
chr1	22602251	22602810
chr12	121499651	121500010
chr19	47141701	47142260
chr7	151267451	151267810
chr6	2596551	2596860
chr6	105444101	105444310
chr5	78260751	78261110
chr1	230908851	230909360
chr2	191668951	191669310
chrX	38844651	38845010
chrX	35908751	35909160
chr16	66623301	66623710
chr2	182602901	182603110
chr2	203023601	203023810
chr3	81402051	81402260
chr7	98384601	98384710
chr19	5547851	5548210
chr3	51306951	51307260
chr19	17552001	17552360
chrX	113814851	113815110
chr6	168595101	168595360
chr11	2187201	2187810
chr2	36584851	36585360
chr1	159767751	159768110
chr7	106300301	106301310
chr13	99134851	99135110
chr9	119075951	119076210
chr8	145669301	145670110
chr2	147802601	147803010
chr9	125844101	125844460
chr19	4677151	4677510
chr4	37782501	37782710
chr8	37593751	37594210
chr2	112377101	112377410
chr1	226369601	226370160
chr1	29208501	29209010
chr4	10166451	10166860
chr1	222923301	222923510
chr6	62421951	62422060
chr7	20784601	20784760
chr13	46895701	46896160
chr18	36125001	36125410
chr15	50169051	50169210
chr7	137501601	137501810
chr2	236702001	236702260
chr10	98877151	98877510
chr2	220591801	220592060
chr19	37808701	37809010
chr16	71682851	71683160
chr9	137694401	137694610
chr9	114590551	114590760
chr9	10045651	10045960
chr7	73027251	73027560
chr12	112549851	112549960
chr4	90870951	90871360
chr19	50265151	50265310
chr4	98908151	98908560
chr9	136580951	136581310
chr8	61573051	61573460
chr8	144976551	144977210
chrX	81903551	81903860
chr7	30452651	30453060
chr10	93453901	93454410
chr22	45019551	45019960
chrX	134706401	134706760
chr12	4416901	4417460
chr17	73649001	73649460
chr11	72394651	72395310
chr3	8463101	8463210
chr2	96011151	96011810
chr2	238030801	238031260
chrX	143671851	143672010
chr14	25602051	25602360
chr2	86025151	86025460
chr4	140655951	140656360
chr11	38432901	38433010
chr17	51708151	51708310
chr11	66821301	66821760
chr7	51425551	51425910
chr7	134374901	134375060
chr7	24762551	24762910
chr11	74982051	74982460
chr9	18060551	18060860
chr15	56209951	56210410
chr8	21911501	21911910
chr17	43210251	43210910
chr1	46912351	46912910
chr17	10640401	10640810
chr4	179499151	179499410
chr20	35710101	35710460
chr13	34116701	34117260
chr1	220512951	220513260
chr19	52276301	52276410
chr15	79888301	79888860
chr22	46432651	46433110
chr6	91005051	91005360
chr2	185509551	185509710
chr10	100022251	100022710
chr1	19908651	19909160
chr11	62356751	62357060
chr17	69081401	69081760
chr5	114725601	114725810
chr1	102657301	102657610
chr10	94799501	94799860
chr10	120324201	120324460
chr8	22094701	22095210
chr1	23256751	23257260
chr11	7374251	7374660
chr10	72685351	72685960
chr8	115183001	115183410
chr13	110927101	110927310
chr14	21536601	21537010
chr17	47647251	47647910
chr20	58567601	58567960
chr21	45065351	45065810
chr1	29572251	29572710
chr11	1939951	1940160
chr16	67318701	67319210
chr8	30264451	30264660
chr8	144302451	144302960
chr1	116006001	116006310
chr8	141646001	141646710
chr11	12109801	12110110
chr3	5068401	5068910
chr6	6222401	6222710
chr2	201600451	201600760
chr8	135489001	135489460
chr1	205538201	205538610
chr8	58812451	58812710
chr4	7187801	7188160
chr2	176231451	176231860
chr5	6745701	6746160
chr9	117034101	117034360
chr17	77889901	77890310
chr15	78774701	78775060
chr1	51524501	51524710
chr1	53435851	53436060
chr6	133608001	133608260
chr6	111577951	111578160
chr10	23824451	23824610
chr21	15678851	15679210
chr6	47658051	47658260
chr15	69758251	69758710
chr7	40803001	40803110
chr6	66348001	66348310
chr6	43231101	43231610
chr2	172101	172410
chr4	980801	981410
chr3	33758251	33758660
chr4	53411551	53412060
chr14	22568451	22568860
chr3	509951	510110
chr10	89619901	89620310
chr3	49943601	49944160
chr22	32774601	32775160
chr1	191962701	191963060
chr6	78175651	78176110
chr2	42465851	42466310
chr2	176950901	176951360
chr15	39605251	39605460
chr2	204774351	204774860
chr6	47614401	47614610
chr4	8194401	8194810
chrX	70218351	70218710
chr8	25766251	25766510
chr18	10518601	10518810
chr2	88486501	88487010
chr1	186651851	186652260
chr11	67020251	67020610
chr16	54572201	54572460
chr4	170232801	170233160
chr2	200349701	200349960
chr19	6769301	6769660
chr9	80736401	80736810
chr9	128018351	128018610
chr12	58015401	58016010
chr11	58281201	58281610
chr17	57936801	57937160
chr14	35873701	35874160
chr11	304951	305360
chr20	1536701	1536860
chr7	103164801	103165110
chr14	21560401	21561260
chr11	98131801	98132060
chr17	49027601	49028110
chr3	70114951	70115110
chr10	69968201	69968610
chr4	186226201	186226510
chr13	42908201	42908560
chr10	77159501	77160110
chr15	85478301	85478460
chr10	72972201	72972710
chr8	114501551	114501760
chr12	3143301	3143710
chr11	72947901	72948310
chr22	20938001	20938160
chr5	15598401	15598760
chr3	60740901	60741210
chrX	153150001	153150310
chr4	7193951	7194410
chr17	58823001	58823160
chr12	2393951	2394360
chr12	5112201	5112560
chr15	40602201	40602610
chr20	18609001	18609410
chr13	74861001	74861560
chr10	82016601	82016910
chr8	30045951	30046360
chr11	19345101	19345360
chr11	25756201	25756460
chr4	190714151	190714560
chr2	160041851	160042160
chr1	2486351	2486610
chr1	201846851	201847660
chr1	19239401	19240110
chr8	87621501	87621610
chr5	4512151	4512510
chr3	52505951	52506360
chr4	146808551	146808710
chr17	61996551	61997010
chr19	11662851	11663010
chr15	63140101	63140510
chr8	144230301	144230460
chr2	112459701	112460110
chr1	85960501	85960910
chr10	92418701	92418860
chr3	53409001	53409410
chr22	23096001	23096460
chr1	43212751	43213160
chr1	79663201	79663460
chr14	51181201	51181560
chr7	65670101	65670510
chr5	180470301	180470560
chr8	12891401	12891810
chr9	5263701	5263860
chr10	28424301	28424460
chr18	12047001	12047210
chr12	124423401	124423510
chr2	51937451	51937810
chr21	37020901	37021060
chr7	78554101	78554210
chr12	20951651	20951810
chr19	8461501	8462010
chr8	105967651	105968010
chr22	23027451	23027810
chr2	10168501	10168610
chr1	14286801	14287310
chr4	46650151	46650560
chr11	36398751	36399310
chr5	142078551	142079160
chr10	106527601	106527810
chr13	93880101	93880560
chr4	111265401	111265610
chr19	2579351	2579910
chr19	39988551	39988810
chr17	36631151	36631210
chr14	101006851	101007160
chr4	127878801	127879010
chr12	107958851	107959110
chr21	24389001	24389260
chr9	139538851	139539410
chrX	107547501	107547860
chr17	13829001	13829210
chr7	150578901	150579010
chr9	92044301	92044460
chr15	93595851	93595960
chr2	62137701	62138060
chr2	174616901	174617210
chr17	43209051	43209910
chr22	38465301	38465660
chr21	31316251	31316560
chr2	218621151	218621710
chr14	61028851	61029310
chr6	114315901	114316510
chr16	68273701	68274260
chr17	5697201	5697560
chr22	41949901	41950110
chr9	126896051	126896260
chr4	114015901	114016310
chr15	81628951	81629310
chrX	84308001	84308360
chr13	32371301	32371710
chr12	50368101	50368160
chr7	2490951	2491510
chr17	25659801	25660410
chr11	7592851	7593410
chr1	10398101	10398460
chr15	93064751	93065160
chr19	14184001	14184660
chr14	24861601	24861760
chr18	64163101	64163510
chr17	7080601	7081160
chr9	75368201	75368510
chr1	225998801	225999710
chr1	21629151	21629510
chr17	46047951	46048510
chr11	3862651	3863260
chr10	87546201	87546310
chr5	15794301	15794510
chr9	31303801	31304010
chr2	182321801	182322260
chr9	111955001	111955460
chr7	21031151	21031560
chr13	22244351	22244710
chr9	90277751	90278210
chr1	86884951	86885360
chr1	8978151	8978560
chr4	139499051	139499260
chr8	135490651	135491060
chr3	85409901	85410360
chr10	54538501	54538810
chr8	53861801	53862060
chr8	145566701	145567060
chr2	75801301	75801560
chr5	59882201	59882460
chr18	39347951	39348260
chr10	106382351	106382760
chrX	41417801	41418110
chr17	16318251	16318610
chr1	222967901	222968260
chr11	67777051	67777710
chr15	52209751	52210060
chr11	120586001	120586310
chr2	141343951	141344360
chr10	134257151	134257460
chrX	134320001	134320310
chr10	27645151	27645360
chr10	74327651	74328010
chr1	230933501	230934110
chr16	34423001	34423260
chr12	13356051	13356160
chr1	156897451	156898110
chr9	81869851	81870160
chr18	30050801	30051310
chr11	32771101	32771460
chr1	9781801	9782210
chr16	4567801	4568210
chr2	37641551	37641960
chr6	150182651	150182810
chr2	174532201	174532510
chr1	247070851	247071210
chr1	155277201	155277560
chr12	118602801	118603210
chr19	52286701	52287060
chr11	64992951	64993510
chr17	43084301	43084560
chr14	59889251	59889560
chr3	36633551	36633810
chr4	89460601	89461010
chr17	27475801	27476360
chr5	148066901	148067510
chr6	124287051	124287360
chr1	85133951	85134160
chr19	19256651	19257310
chr15	89985851	89986360
chr2	91818301	91819410
chrX	122584051	122584460
chr2	147419051	147419460
chr6	3933301	3933760
chr6	121543851	121544160
chr16	89374801	89375160
chr10	55757701	55758110
chr12	122675401	122675910
chr20	38402201	38402260
chr8	124232751	124233310
chr2	15686651	15687010
chr5	425901	426210
chr16	89640901	89641510
chr11	86319201	86319860
chr17	6925201	6925760
chr7	34636551	34636860
chr11	2021851	2022260
chr10	78392451	78392810
chr17	79375801	79376060
chr2	167757201	167757560
chr19	41711951	41712210
chr3	5268501	5268760
chr3	53879601	53879810
chr1	245440601	245440960
chr1	12091301	12091710
chr16	66730551	66731060
chr5	1140351	1140860
chr4	17599201	17599510
chr14	60654901	60655110
chr7	3688901	3689160
chr12	113877301	113877760
chr19	16173501	16173960
chr5	179095401	179095810
chr9	130046301	130046610
chr10	42924101	42924260
chr1	186649201	186649760
chr10	120966101	120966810
chr20	55655851	55656160
chr10	129704951	129705610
chr11	102554101	102554310
chr20	44935651	44936260
chr22	18604801	18604960
chr10	93311551	93312010
chr9	123964201	123964610
chr6	42533001	42533260
chr8	132873251	132873710
chr12	114914001	114914360
chr6	118609951	118610210
chr17	42440851	42441560
chr16	73230651	73231060
chr4	188301251	188301560
chrX	108293201	108293510
chr9	99429001	99429460
chrX	150921801	150922260
chr11	119577701	119577910
chr14	101213301	101213560
chr1	44374651	44374860
chr12	121990501	121990910
chr1	48251251	48251510
chr8	49179301	49179660
chr4	164676101	164676660
chr18	7272251	7273160
chr6	136868451	136868860
chr8	43556351	43556660
chr20	34026751	34027210
chr13	80604651	80605010
chr12	26986101	26986560
chr13	36527751	36528160
chr4	8178451	8179010
chr8	114239801	114240010
chr16	2346651	2346960
chr12	26276101	26276510
chr17	46569801	46570260
chr8	123248401	123248860
chr12	7770951	7771110
chr15	78931001	78931460
chr16	85644001	85644760
chr6	136522951	136523160
chr12	66672901	66673310
chr1	48642751	48643110
chr2	42423851	42424210
chr5	129477401	129477810
chr10	24802151	24802460
chr12	109247801	109248160
chr20	54756751	54756910
chr11	124628201	124628610
chr1	16129901	16130210
chr4	113444251	113444460
chr11	10434851	10435110
chr2	127931751	127932160
chr9	133738901	133739410
chr20	16741851	16742310
chr5	177488801	177489460
chr12	49297701	49298010
chr7	99527151	99527460
chrX	65250851	65251110
chr1	94795501	94795860
chr1	222628201	222629310
chr16	1124001	1124210
chr19	36681401	36681660
chr3	46887301	46887760
chrX	50663151	50663510
chr16	2244751	2245260
chr3	74425601	74425810
chr9	89230351	89230710
chr6	85677101	85677510
chr10	43362101	43362510
chr20	22665801	22666110
chr9	136209401	136209610
chrX	12287701	12287910
chr5	96478351	96478760
chr19	56844901	56845310
chr2	224724751	224725110
chr2	209119901	209120460
chr9	33617501	33617910
chr9	104211301	104212010
chr5	7392601	7392810
chr12	2791751	2791910
chr20	61940651	61941410
chr10	16356301	16356560
chr16	86601851	86602210
chr11	17129351	17129560
chr14	77534451	77535010
chr11	23561551	23562010
chr19	54992501	54992910
chr6	118585101	118585460
chr6	4313101	4313660
chr5	159417551	159417910
chr6	161851101	161851260
chr4	114873601	114874010
chr7	155655251	155655610
chr16	412051	412610
chr19	35546601	35546910
chr1	177150701	177151260
chr18	21993201	21993410
chr1	6265051	6265710
chr15	102080801	102081010
chr5	112027351	112027760
chr3	98424651	98424860
chr19	55652501	55653010
chr17	15847951	15848760
chr18	18822001	18822510
chr1	68319251	68319760
chr15	90686351	90686810
chr16	60007951	60008160
chr13	53183601	53183710
chr20	62073401	62073860
chr11	15651251	15651610
chr4	149074101	149074310
chr17	79504651	79504960
chr13	111245801	111246210
chr11	60386151	60386610
chr9	5886001	5886560
chr8	11801101	11801560
chr10	8095151	8095660
chr20	55201651	55201910
chr6	73353051	73353260
chr11	116661901	116662360
chr14	93069901	93070260
chr2	70780701	70781710
chr19	36311001	36311210
chr6	150328251	150328610
chr16	6734151	6734360
chr18	8367401	8367710
chr14	75016151	75016560
chr22	31957201	31957660
chr15	93226751	93227010
chr16	49525901	49526610
chr16	3033601	3034060
chr8	30599301	30599610
chr7	122710801	122711110
chr19	18057051	18057460
chr11	69500551	69501010
chr5	131722201	131722760
chr2	158902001	158902110
chr12	120907351	120907960
chr11	83547801	83548210
chr2	180460151	180460310
chr7	97642851	97643160
chr7	73386151	73386460
chr2	134965151	134965610
chr2	173956101	173956360
chr16	441751	442160
chr9	97835351	97835510
chr16	62160401	62160710
chrX	118279151	118279510
chr4	135698801	135699110
chrX	118863901	118864260
chr5	170323751	170324110
chr10	129948051	129948760
chr11	93355301	93355560
chr11	94356251	94356810
chr14	88634851	88635310
chr4	151169451	151169610
chr21	29708601	29708960
chr12	22697051	22697810
chr1	7729401	7730010
chr2	88487501	88487810
chr16	33972851	33973060
chr1	38503351	38503660
chr7	44837001	44837310
chr10	93518351	93518710
chr1	86360351	86360710
chr16	4986151	4986710
chr7	79763751	79764510
chr2	39005701	39005860
chr5	164456501	164456860
chr6	69488501	69488860
chr8	21772801	21773210
chr20	16414701	16415110
chr8	65176751	65177110
chr5	171057151	171057360
chr11	10427601	10428110
chr6	154477151	154477560
chr1	35063451	35063910
chr1	102900101	102900360
chr1	21985501	21986060
chr1	18246351	18246710
chr18	65378001	65378210
chr22	23499151	23499260
chr12	130677551	130677760
chr17	34965251	34966060
